Time (s)	WE(1).Current (A)	WE(1).Potential (V)	Scan
193.316065511924	-8.8409423828125E-05	-1.8438720703125	3
193.340465511862	-8.7982177734375E-05	-1.8408203125	3
193.364865511801	-8.7554931640625E-05	-1.83807373046875	3
193.389265511739	-8.7127685546875E-05	-1.8359375	3
193.413665511677	-8.6669921875E-05	-1.83319091796875	3
193.438065511616	-8.624267578125E-05	-1.8310546875	3
193.462465511554	-8.5784912109375E-05	-1.82891845703125	3
193.486865511493	-8.5296630859375E-05	-1.8255615234375	3
193.511265511431	-8.4808349609375E-05	-1.82342529296875	3
193.535665511369	-8.428955078125E-05	-1.8218994140625	3
193.560065511308	-8.3770751953125E-05	-1.81854248046875	3
193.584465511246	-8.3251953125E-05	-1.81640625	3
193.608865511185	-8.2672119140625E-05	-1.81396484375	3
193.633265511123	-8.209228515625E-05	-1.8121337890625	3
193.657665511061	-8.148193359375E-05	-1.80877685546875	3
193.682065511	-8.0841064453125E-05	-1.80694580078125	3
193.706465510938	-8.02001953125E-05	-1.80419921875	3
193.730865510877	-7.9498291015625E-05	-1.80145263671875	3
193.755265510815	-7.8765869140625E-05	-1.7999267578125	3
193.779665510753	-7.80029296875E-05	-1.796875	3
193.804065510692	-7.720947265625E-05	-1.79443359375	3
193.82846551063	-7.635498046875E-05	-1.79168701171875	3
