WE(1).Potential (V)	WE(1).Current (A)	Time (s)	Scan
0.649017333984375	4.06219482421875E-05	217.552246450733	3
0.64654541015625	4.05120849609375E-05	217.60107445061	3
0.643707275390625	4.0594482421875E-05	217.649902450487	3
0.641754150390625	4.046630859375E-05	217.698730450364	3
0.63916015625	4.05029296875E-05	217.74755845024	3
0.6365966796875	4.0435791015625E-05	217.796386450117	3
0.634307861328125	4.03778076171875E-05	217.845214449994	3
0.631622314453125	4.03900146484375E-05	217.89404244987	3
0.629425048828125	4.0264892578125E-05	217.942870449747	3
0.6270751953125	4.03076171875E-05	217.991698449624	3
0.624542236328125	4.0191650390625E-05	218.040526449501	3
0.622100830078125	4.02557373046875E-05	218.089354449377	3
0.61956787109375	4.01824951171875E-05	218.138182449254	3
0.61712646484375	4.01885986328125E-05	218.187010449131	3
0.614410400390625	4.01214599609375E-05	218.235838449007	3
0.612396240234375	4.0057373046875E-05	218.284666448884	3
0.60992431640625	4.00665283203125E-05	218.333494448761	3
0.607391357421875	3.99261474609375E-05	218.382322448638	3
0.60516357421875	3.99627685546875E-05	218.431150448514	3
0.602386474609375	3.985595703125E-05	218.479978448391	3
0.60015869140625	3.99200439453125E-05	218.528806448268	3
0.5975341796875	3.97979736328125E-05	218.577634448145	3
0.59515380859375	3.97857666015625E-05	218.626462448021	3
0.5928955078125	3.9752197265625E-05	218.675290447898	3
0.590423583984375	3.96270751953125E-05	218.724118447775	3
0.588104248046875	3.963623046875E-05	218.772946447651	3
0.585693359375	3.94775390625E-05	218.821774447528	3
0.58331298828125	3.95416259765625E-05	218.870602447405	3
0.580841064453125	3.9422607421875E-05	218.919430447282	3
0.578338623046875	3.9447021484375E-05	218.968258447158	3
0.576019287109375	3.93157958984375E-05	219.017086447035	3
0.57330322265625	3.92791748046875E-05	219.065914446912	3
0.57098388671875	3.92364501953125E-05	219.114742446788	3
0.56829833984375	3.9080810546875E-05	219.163570446665	3
0.566070556640625	3.9093017578125E-05	219.212398446542	3
0.563873291015625	3.896484375E-05	219.261226446419	3
0.561309814453125	3.9019775390625E-05	219.310054446295	3
0.558685302734375	3.8848876953125E-05	219.358882446172	3
0.5565185546875	3.88397216796875E-05	219.407710446049	3
0.553955078125	3.87115478515625E-05	219.456538445926	3
0.55157470703125	3.85894775390625E-05	219.505366445802	3
0.54913330078125	3.857421875E-05	219.554194445679	3
0.546478271484375	3.8397216796875E-05	219.603022445556	3
0.544525146484375	3.8385009765625E-05	219.651850445432	3
